"","richness","Dispersal","Day","Salinity_Measured","lower","upper"
"787",5.09955762012909,3,27,3.25,4.49786245907505,5.73892443490625
"788",4.71960204879362,2,27,3.25,4.20065202329121,5.2467605992902
"789",4.99891878741184,3,36,3.25,4.36067540746146,5.72360929484816
"790",4.62646156946936,2,36,3.25,4.03375139628072,5.22985953365527
"791",4.9002660435684,3,45,3.25,4.17103407054652,5.78550270989657
"792",4.53515920039233,2,45,3.25,3.87848346900652,5.25843381419881
"793",5.40603954089232,3,0,3.3,4.48592136753089,6.38754588506066
"794",5.00491094214801,2,0,3.3,4.169914450101,5.82594219167749
"795",5.29970114402788,3,9,3.3,4.52515154309306,6.0355437108193
"796",4.90646286347387,2,9,3.3,4.27234667493,5.53685608061094
"797",5.19545445488445,3,18,3.3,4.52866055266627,5.80581171535267
"798",4.80995128762798,2,18,3.3,4.29035316842495,5.35394973846116
"799",5.09325832895241,3,27,3.3,4.49187604512358,5.73013912320511
"800",4.7153381230269,2,27,3.3,4.20162736899709,5.23802472710982
"801",4.99307243104686,3,36,3.3,4.36281841979869,5.70639321078384
"802",4.62258602735991,2,36,3.3,4.03242024022101,5.219845076468
"803",4.89485721938789,3,45,3.3,4.16993467428428,5.77554692971136
"804",4.53165839285055,2,45,3.3,3.87678856797181,5.25285674963461
"805",5.39829565607448,3,0,3.35,4.48676243793502,6.37450460059018
"806",4.99940201591643,2,0,3.35,4.17163645644195,5.81677861389616
"807",5.29245790725154,3,9,3.35,4.52033960108495,6.02770677229127
"808",4.90138488448531,2,9,3.35,4.27001271592065,5.52459131624158
"809",5.18869518910301,3,18,3.35,4.52198933072063,5.7950182422771
"810",4.80528945449437,2,18,3.35,4.29060492250162,5.34476955128735
"811",5.08696681905253,3,27,3.35,4.48589764624496,5.72136727211112
"812",4.71107804950509,2,27,3.35,4.19919048648964,5.22979690964112
"813",4.98723291213698,3,36,3.35,4.3649625444905,5.68921591085266
"814",4.61871373175459,2,36,3.35,4.03108962362135,5.21044959200204
"815",4.88945436536875,3,45,3.35,4.16820487359736,5.76560828215856
"816",4.52816028767332,2,45,3.35,3.87510156390194,5.24728560227474
"817",5.39056286398943,3,0,3.4,4.48773671664131,6.36148994696434
"818",4.9938991533828,2,0,3.4,4.1733591970379,5.80757062274222
"819",5.28522456999171,3,9,3.4,4.51567243966069,6.01988011619311
"820",4.89631216098759,2,9,3.4,4.26768003225011,5.51815517911573
"821",5.18194471709974,3,18,3.4,4.51532798124898,5.78424484084079
"822",4.8006321396369,2,18,3.4,4.29029148818817,5.3381467149922
"823",5.08068308081751,3,27,3.4,4.47992725167494,5.71260886097904
"824",4.70682182474787,2,27,3.4,4.19540407296836,5.22168527599759
"825",4.98140022268563,3,36,3.4,4.36710778209963,5.6720905455968
"826",4.61484467993386,2,36,3.4,4.02975954633383,5.20323915204389
"827",4.88405747492121,3,45,3.4,4.16647582886793,5.75568673775413
"828",4.52466488277462,2,45,3.4,3.8751669898708,5.2417203658385
"829",5.38284114874738,3,0,3.45,4.48871132625236,6.34850186979288
"830",4.98840234787278,2,0,3.45,4.17508267220067,5.79837720803706
"831",5.27800111871847,3,9,3.45,4.518254814836,6.01206372881113
"832",4.8912446875415,2,9,3.45,4.26534862322133,5.51186024182337
"833",5.17520302743395,3,18,3.45,4.51210403109305,5.77352725780892
"834",4.79597933867645,2,18,3.45,4.28950109962271,5.3328863955096
"835",5.07440710464731,3,27,3.45,4.47396485066375,5.7038638691953
"836",4.70256944527807,2,27,3.45,4.19162107730788,5.21358623676385
"837",4.9755743547056,3,36,3.45,4.36925413318911,5.65501695758737
"838",4.61097886918041,2,36,3.45,4.02965197485568,5.19600779063609
"839",4.87866654146281,3,45,3.45,4.16474753977306,5.74578226706477
"840",4.52117217607002,2,45,3.45,3.87757075907523,5.23616103405187
"841",5.3751304944813,3,0,3.5,4.48984464523755,6.33536842409185
"842",4.98291159271939,2,0,3.5,4.17520706668866,5.7891983467056
"843",5.2707875399204,3,9,3.5,4.52083898898417,6.00295926786302
"844",4.88618245871345,2,9,3.5,4.26301848813766,5.50594670137713
"845",5.16847010867986,3,18,3.5,4.51056372615243,5.76588440384234
"846",4.7913310472381,2,18,3.5,4.28871086397074,5.32375904272035
"847",5.06813888095375,3,27,3.5,4.46801043247608,5.69513227617802
"848",4.69832090762168,2,27,3.5,4.18784149642039,5.20549977236923
"849",4.96975530021899,3,36,3.5,4.36947022618316,5.63799498987338
"850",4.60711629677924,2,36,3.5,4.02782167334126,5.18868052944524
"851",4.87328155841832,3,45,3.5,4.16302000598995,5.73589484070785
"852",4.51768216547673,2,45,3.5,3.87522411526893,5.23060760064747
"853",5.36743088534688,3,0,3.55,4.49528223695506,6.32224942089299
"854",4.97742688126297,2,0,3.55,4.17172573841105,5.7800340157093
"855",5.26358382010453,3,9,3.55,4.52346677234812,5.99021093289973
"856",4.8811254690755,2,9,3.55,4.26068962630283,5.50003969237177
"857",5.16174594942655,3,18,3.55,4.50902397695043,5.76003320721129
"858",4.7866872609512,2,18,3.55,4.28773121347861,5.31611520222789
"859",5.06187840016049,3,27,3.55,4.46206398639107,5.68641406137688
"860",4.69407620830779,2,27,3.55,4.18406532722086,5.19742586327353
"861",4.96394305125728,3,36,3.55,4.36605193613846,5.62102448598037
"862",4.60325696001761,2,36,3.55,4.02599220417765,5.18136368247785
"863",4.86790251921979,3,45,3.55,4.16129322719597,5.72602442935129
"864",4.51419484891353,2,45,3.55,3.87547006540055,5.2250600593646
"865",5.35974230552251,3,0,3.6,4.50072653384308,6.30877668674845
"866",4.97194820685119,2,0,3.6,4.16824737785643,5.77088419204607
"867",5.25638994579633,3,9,3.6,4.52054705029878,5.97588865212842
"868",4.8760737132053,2,9,3.6,4.25836203702096,5.4941392071898
"869",5.15503053827794,3,18,3.6,4.50739523787217,5.75418810849415
"870",4.78204797544934,2,18,3.6,4.28348230061481,5.30989565009926
"871",5.05562565270301,3,27,3.6,4.45612550170227,5.67766751444674
"872",4.68983534386867,2,27,3.6,4.18033839555519,5.1920106369132
"873",4.95813759986124,3,36,3.6,4.3626363531315,5.61089970031017
"874",4.59940085618506,2,36,3.6,4.02416356698597,5.1707370909894
"875",4.8625294173065,3,45,3.6,4.15956720306858,5.71617100371348
"876",4.51071022430085,2,45,3.6,3.87658935518458,5.21948760293972
"877",5.35206473920926,3,0,3.65,4.49831574619582,6.28980524826275
"878",4.96647556283906,2,0,3.65,4.16477198249137,5.76174885275026
"879",5.2492059035397,3,9,3.65,4.51331129525311,5.95967197359689
"880",4.87102718568613,2,9,3.65,4.25603571959653,5.48824523822341
"881",5.14832386385278,3,18,3.65,4.50264454483282,5.74281638607097
"882",4.77741318637033,2,18,3.65,4.2792377225292,5.30368338022981
"883",5.04938062902862,3,27,3.65,4.45028955859538,5.66741116324535
"884",4.68559831083969,2,27,3.65,4.17665938206189,5.18677332249392
"885",4.95233893808094,3,36,3.65,4.35922347501053,5.60205913295752
"886",4.5955479825734,2,36,3.65,4.02263804157452,5.1648221178729
"887",4.85716224612499,3,45,3.65,4.15784193328541,5.70633453456323
"888",4.50722828956069,2,45,3.65,3.87773704606614,5.21382952042779
"889",5.34439817063082,3,0,3.7,4.49300948043642,6.27089100916765
"890",4.9610089425889,2,0,3.7,4.16129954978462,5.75262797489256
"891",5.24203167989693,3,9,3.7,4.50608728269297,5.94349935486614
"892",4.86598588110687,2,9,3.7,4.25371067333441,5.48042230228557
"893",5.14162591478464,3,18,3.7,4.49789886371659,5.73111195200229
"894",4.77278288935621,2,18,3.7,4.27784726851841,5.29747838408744
"895",5.04314331959641,3,27,3.7,4.4471559234469,5.6561143934617
"896",4.68136510575936,2,27,3.7,4.1729837204494,5.18154129831884
"897",4.94654705797577,3,36,3.7,4.35581329962551,5.59357562126549
"898",4.59169833647669,2,36,3.7,4.02172595195613,5.15979514237817
"899",4.85180099912903,3,45,3.7,4.15611741752424,5.69651499271963
"900",4.50374904261667,2,45,3.7,3.87891197209761,5.20461860846045
"901",5.33674258403346,3,0,3.75,4.49360813419028,6.25203379669724
"902",4.95554833947031,2,0,3.75,4.1578300772071,5.74352153557997
"903",5.23486726144866,3,9,3.75,4.4988749934933,5.9309687730229
"904",4.86094979406201,2,9,3.75,4.25138689753985,5.47432381624577
"905",5.13493667972185,3,18,3.75,4.49256949647595,5.72223616991252
"906",4.76815708005324,2,18,3.75,4.27804651132222,5.29128065315002
"907",5.03691371487728,3,27,3.75,4.44403134742943,5.64259804608165
"908",4.67713572516932,2,27,3.75,4.16931140768232,5.17631455903531
"909",4.9407619516144,3,36,3.75,4.35240582482813,5.58585610230581
"910",4.58785191519129,2,36,3.75,4.02330833993101,5.15175601515089
"911",4.8464456697796,3,45,3.75,4.15439365546296,5.68671234905202
"912",4.50027248139402,2,45,3.75,3.8800873122006,5.19338474433841
"913",5.32909796368606,3,0,3.8,4.49429219966877,6.23323343860805
"914",4.95009374686023,2,0,3.8,4.15436356223188,5.73442951195571
"915",5.22771263479388,3,9,3.8,4.49291867975384,5.91958907929568
"916",4.85591891915161,2,9,3.8,4.24906439151848,5.46823211713726
"917",5.12825614732752,3,18,3.8,4.48604679539146,5.71119138358372
"918",4.76353575411191,2,18,3.8,4.27824588767265,5.28509017890546
"919",5.03069180535388,3,27,3.8,4.44103803777379,5.63090394571111
"920",4.67291016561434,2,27,3.8,4.16566195363325,5.17109309929616
"921",4.93498361107476,3,36,3.8,4.34889088675389,5.57814725873154
"922",4.58400871601579,2,36,3.8,4.0245672549988,5.14029868912197
"923",4.84109625154493,3,45,3.8,4.15255305311476,5.67692657447984
"924",4.49679860381954,2,45,3.8,3.88126306649243,5.17982650288583
"925",5.32146429387998,3,0,3.85,4.49513016219244,6.21448976317748
"926",4.94464515814285,2,0,3.85,4.15398542427208,5.7253518811992
"927",5.22056778654991,3,9,3.85,4.49106127480233,5.90823122625578
"928",4.85089325098134,2,9,3.85,4.24674315457631,5.46214719740624
"929",5.12158430627953,3,18,3.85,4.48167770286921,5.69674794769364
"930",4.75891890718692,2,18,3.85,4.27854568145789,5.27890695285161
"931",5.02447758152063,3,27,3.85,4.43804677874742,5.62068463965003
"932",4.6686884236423,2,27,3.85,4.16202636822584,5.16587691375958
"933",4.92921202844407,3,36,3.85,4.34215045106032,5.57044907574114
"934",4.58016873625107,2,36,3.85,4.02585284564038,5.13099718409933
"935",4.83575273790042,3,45,3.85,4.14521778762116,5.66715763997261
"936",4.49332740782168,2,45,3.85,3.88248629778503,5.16630368907506
"937",5.31384155892913,3,0,3.9,4.49596828471283,6.19580259920226
"938",4.93920256670968,2,0,3.9,4.15368224987692,5.71628862052599
"939",5.21343270335233,3,9,3.9,4.49140540475207,5.89689517197112
"940",4.84587278416244,2,9,3.9,4.24442318601973,5.45606904950732
"941",5.11492114527047,3,18,3.9,4.47638495463385,5.68424613378074
"942",4.75430653493717,2,18,3.9,4.27890256520224,5.27273096649631
"943",5.01827103388369,3,27,3.9,4.43679414301781,5.60701853081749
"944",4.6644704958042,2,27,3.9,4.15839414070125,5.16066599708921
"945",4.92344719581879,3,36,3.9,4.33542065328238,5.56276153855364
"946",4.57633197320026,2,36,3.9,4.02717657919736,5.12443130275432
"947",4.8304151223287,3,45,3.9,4.14571653407631,5.65740551654978
"948",4.48985889133044,2,45,3.9,3.8837123250092,5.15281621026658
"949",5.30622974316987,3,0,3.95,4.49680656726051,6.17717177599683
"950",4.93376596595946,2,0,3.95,4.15337916248483,5.7072397071877
"951",5.20630737185502,3,9,3.95,4.49118191913233,5.88558087459015
"952",4.84085751331175,2,9,3.95,4.24210448515551,5.4499976659035
"953",5.10826665300763,3,18,3.95,4.47252948552149,5.67265059432945
"954",4.74969863302579,2,18,3.95,4.2774716141627,5.26656221135733
"955",5.01207215296094,3,27,3.95,4.4326374991008,5.59454575729531
"956",4.66025637865417,2,27,3.95,4.15476526804388,5.15546034395411
"957",4.91768910530461,3,36,3.95,4.32870147658461,5.55508463240866
"958",4.57249842416875,2,36,3.95,4.02854264325416,5.11787382504758
"959",4.82508339831958,3,45,3.95,4.14621605632275,5.6476701752807
"960",4.48639305227744,2,45,3.95,3.88493874637775,5.13936397406328
"961",5.29862883096098,3,0,4,4.48926603898476,6.15859712339178
"962",4.92833534929824,2,0,4,4.15307616203064,5.69815805351105
"963",5.19919177873006,3,9,4,4.48533678208642,5.87428829234168
"964",4.83584743305166,2,9,4,4.23924890198797,5.44393303906617
"965",5.10162081821301,3,18,4,4.46867735933562,5.66107875549216
"966",4.74509519712009,2,18,4,4.27461800330927,5.26040067896242
"967",5.00588092928197,3,27,4,4.42883156390485,5.58210077142555
"968",4.65604606874943,2,27,4,4.15113974724089,5.15025205905169
"969",4.9119377490165,3,36,4,4.32199290415824,5.54741834256632
"970",4.56866808646418,2,36,4,4.02993416836719,5.1117019856117
"971",4.81975755937007,3,45,4,4.1448905617152,5.63795158728449
"972",4.4829298885959,2,45,4,3.87948463545465,5.12930878336406
"973",5.29103880668368,3,0,4.05,4.48150796501737,6.14721318422444
"974",4.92291071013931,2,0,4.05,4.15277324844922,5.68896161250698
"975",5.19208591066778,3,9,4.05,4.48035968333382,5.86301738353478
"976",4.83084253801012,2,9,4.05,4.235353084074,5.43825089230559
"977",5.09498362962329,3,18,4.05,4.46479069566875,5.64953056875724
"978",4.74049622289161,2,18,4.05,4.27183646709596,5.25424636084922
"979",4.99969735338809,3,27,4.05,4.42568599950606,5.57743456078324
"980",4.65183956265033,2,27,4.05,4.15192859375036,5.14496327752712
"981",4.90619311907859,3,36,4.05,4.31975769390514,5.53976265430727
"982",4.56484095739646,2,36,4.05,4.03136093727631,5.10564321519261
"983",4.81443759898434,3,45,4.05,4.14293110809881,5.62824972372998
"984",4.47946939822064,2,45,4.05,3.87214376752344,5.12551700309508
"985",5.28345965474154,3,0,4.1,4.47376364275081,6.13751131302014
"986",4.91749204190319,2,0,4.1,4.15247042167552,5.67978001408277
"987",5.18498975437669,3,9,4.1,4.47729632893835,5.85152814941548
"988",4.82584282282066,2,9,4.1,4.23239210119873,5.43363958703468
"989",5.08835507598977,3,18,4.1,4.46116963370242,5.63800598571245
"990",4.73590170601605,2,18,4.1,4.26872676457233,5.24809924856532
"991",4.99352141583226,3,27,4.1,4.42262052203579,5.5732568457133
"992",4.64763685692032,2,27,4.1,4.15369960253711,5.13968004394442
"993",4.90045520762427,3,36,4.1,4.31858346310882,5.53211755293263
"994",4.56101703427775,2,36,4.1,4.03278821266917,5.09959163158439
"995",4.80912351067375,3,45,4.1,4.14053330826473,5.61856455583563
"996",4.47601157908805,2,45,4.1,3.86481716349953,5.11688207004553
"997",5.27589135956047,3,0,4.15,4.47323533362179,6.1278247886085
"998",4.91207933801767,2,0,4.15,4.15216768164452,5.67060605158863
"999",5.17790329658347,3,9,4.15,4.47670774195712,5.83911609157642
"1000",4.82084828212235,2,9,4.15,4.23025910958875,5.42903219719644
"1001",5.08173514607843,3,18,4.15,4.45735430053253,5.62650495804473
"1002",4.73131164217332,2,18,4.15,4.26573559896614,5.2419593336682
"1003",4.98735310717915,3,27,4.15,4.41960789989057,5.56485034680737
"1004",4.64343794812596,2,27,4.15,4.15552523051207,5.13440235225933
"1005",4.89472400679609,3,36,4.15,4.31740974182057,5.52448302376396
"1006",4.55719631442244,2,36,4.15,4.03421599472592,5.09354722625453
"1007",4.80381528795679,3,45,4.15,4.13690367511118,5.60889605486941
"1008",4.47255642913614,2,45,4.15,3.86024213076171,5.10875588554292
"1009",5.2683339055887,3,0,4.2,4.46958053980314,6.11815358664277
"1010",4.90667259191777,2,0,4.2,4.15186502829127,5.66051067130363
"1011",5.17082652403292,3,9,4.2,4.47450733301282,5.82673036824219
"1012",4.81585891055982,2,9,4.2,4.22812721262263,5.42441500416558
"1013",5.07512382866982,3,18,4.2,4.45354223511372,5.61537825879629
"1014",4.72672602704751,2,18,4.2,4.26229263494027,5.23582660772525
"1015",4.98119241800505,3,27,4.2,4.41659733711984,5.55532487589654
"1016",4.6392428328369,2,27,4.2,4.15735166938391,5.12557406829697
"1017",4.88899950874584,3,36,4.2,4.3162365295552,5.51685905214323
"1018",4.55337879514721,2,36,4.2,4.03343961743019,5.08750999068069
"1019",4.79851292435915,3,45,4.2,4.13327736619587,5.59924419214876
"1020",4.46910394630449,2,45,4.2,3.86030188622196,5.10848832851084
"1021",5.26078727729674,3,0,4.25,4.46360847228079,6.108497682815
"1022",4.90127179704573,2,0,4.25,4.15156246155087,5.65013346029037
"1023",5.16375942348798,3,9,4.25,4.47306633574045,5.81437092352678
"1024",4.81087470278323,2,9,4.25,4.2259964097207,5.41658493865419
"1025",5.06852111255912,3,18,4.25,4.44973343464222,5.60666679224735
"1026",4.72214485632691,2,18,4.25,4.25740712421246,5.22970106231375
"1027",4.97503933889792,3,27,4.25,4.41358883231271,5.54526726247581
"1028",4.6350515076259,2,27,4.25,4.15917891951416,5.1156191797044
"1029",4.88328170563443,3,36,4.25,4.31506382582823,5.50924562343283
"1030",4.54956447377094,2,36,4.25,4.03079988960546,5.08141888746725
"1031",4.79321641341362,3,45,4.25,4.12965437851655,5.59026271484656
"1032",4.46565412853429,2,45,4.25,3.86053112162975,5.10822084116036
"1033",5.25325145917732,3,0,4.3,4.45764440614099,6.09879249598705
"1034",4.895876946851,2,0,4.3,4.15125998135847,5.63977528037722
"1035",5.15670198172968,3,9,4.3,4.47222011795954,5.8020377016628
"1036",4.80589565344829,2,9,4.3,4.2238667003036,5.4081749536824
"1037",5.06192698655607,3,18,4.3,4.44592789631668,5.59936814494664
"1038",4.71756812570397,2,18,4.3,4.25288523189127,5.22353921499561
"1039",4.96889386045731,3,27,4.3,4.41058238405928,5.5352278600985
"1040",4.63086396906881,2,27,4.3,4.16100698126453,5.10568374157348
"1041",4.87757058963199,3,36,4.3,4.30897055591383,5.50164272301547
"1042",4.54575334761481,2,36,4.3,4.02816197172235,5.07438191630763
"1043",4.78792574866016,3,45,4.3,4.12603470907368,5.58572450537217
"1044",4.46220697376831,2,45,4.3,3.86076038369106,5.10746777085734
"1045",5.24572643574542,3,0,4.35,4.44960162367599,6.08904065747433
"1046",4.89048803479026,2,0,4.35,4.14958580593604,5.63224536697709
"1047",5.14965418555709,3,9,4.35,4.47137419993174,5.78973064700123
"1048",4.80092175721623,2,9,4.35,4.22173808379231,5.40165190112793
"1049",5.05534143948498,3,18,4.35,4.44212561733816,5.59207900329505
"1050",4.71299583087532,2,18,4.35,4.24907826259585,5.21734542930367
"1051",4.96275597329442,3,27,4.35,4.40757799095061,5.52520663578652
"1052",4.62668021374459,2,27,4.35,4.16283585499687,5.09576558510298
"1053",4.87186615291777,3,36,4.35,4.29846737889876,5.49405033629422
"1054",4.54194541400219,2,36,4.35,4.02552586256032,5.06735469571985
"1055",4.78264092364585,3,45,4.35,4.11908070593948,5.58119008331242
"1056",4.4587624799509,2,45,4.35,3.86098967241366,5.10395919240085
"1057",5.23821219153818,3,0,4.4,4.44084189514164,6.0793046667601
"1058",4.88510505432737,2,0,4.4,4.14463555643138,5.62488285474074
"1059",5.14261602178737,3,9,4.4,4.46985359651014,5.77744970401118
"1060",4.7959530087538,2,9,4.4,4.21961055960812,5.39548931080443
"1061",5.04876446018469,3,18,4.4,4.43832659491011,5.58478717899684
"1062",4.70842796754177,2,18,4.4,4.24527470834772,5.2111590103941
"1063",4.95662566803203,3,27,4.4,4.40457565157872,5.51520355662152
"1064",4.62250023823525,2,27,4.4,4.16466554107319,5.08947563381429
"1065",4.86616838768018,3,36,4.4,4.28798988360064,5.48646844869245
"1066",4.53814067025873,2,36,4.4,4.0228915608996,5.06033721218686
"1067",4.77736193192488,3,45,4.4,4.11148650294482,5.57665944533981
"1068",4.455320645028,2,45,4.4,3.86121898780528,5.10045307972439
"1069",5.23070871111488,3,0,4.45,4.43228981678533,6.06958449737306
"1070",4.8797279989334,2,0,4.45,4.13969122446824,5.61592228899213
"1071",5.13558747725564,3,9,4.45,4.46447706252454,5.76556155840537
"1072",4.79098940273329,2,9,4.45,4.21748412717264,5.38703485946375
"1073",5.04219603750856,3,18,4.45,4.43453082623839,5.57744136218298
"1074",4.70386453140827,2,18,4.45,4.24147456607513,5.20497994946935
"1075",4.95050293530449,3,27,4.45,4.40157536453661,5.50521858974475
"1076",4.61832403912594,2,27,4.45,4.16116233055733,5.0878257948206
"1077",4.86047728611678,3,36,4.45,4.27755152847263,5.4788970456538
"1078",4.53433911371231,2,36,4.45,4.02226510777193,5.05405386349269
"1079",4.77208876705859,3,45,4.45,4.11216943622967,5.57213258813001
"1080",4.45188146694715,2,45,4.45,3.86144832987369,5.09694943109302
"1081",5.22321597905694,3,0,4.5,4.42708019260769,6.05818160505552
"1082",4.87435686208661,2,0,4.5,4.13475280296234,5.60685869302077
"1083",5.12856853881507,3,9,4.5,4.45641679832293,5.75425616604917
"1084",4.78603093383249,2,9,4.5,4.21535878590783,5.38090889689786
"1085",5.03563616032447,3,18,4.5,4.43073830853128,5.57010527813362
"1086",4.69930551818397,2,18,4.5,4.23767783270908,5.19998285846961
"1087",4.94438776575775,3,27,4.5,4.39948809563553,5.49525170235698
"1088",4.61415161300486,2,27,4.5,4.15594665234027,5.07854207628615
"1089",4.85479284043423,3,36,4.5,4.26723287946467,5.47133611264216
"1090",4.53054074169303,2,36,4.5,4.01965666952421,5.04790864019285
"1091",4.76682142261539,3,45,4.5,4.11114746619318,5.56760950836187
"1092",4.44844494365747,2,45,4.5,3.86205407147975,5.093448244773
"1093",5.21573397996786,3,0,4.55,4.42782710181202,6.04082683248243
"1094",4.86899163727241,2,0,4.55,4.12982028483789,5.5978096044493
"1095",5.12155919333674,3,9,4.55,4.44837111619912,5.74297294218784
"1096",4.7810775967347,2,9,4.55,4.21323453523592,5.37478990064996
"1097",5.02908481751474,3,18,4.55,4.42694903899943,5.56277891381305
"1098",4.69475092358216,2,18,4.55,4.23388450518337,5.19515893883712
"1099",4.93828015004929,3,27,4.55,4.39757402241641,5.4853028617184
"1100",4.60998295646331,2,27,4.55,4.1509557548151,5.0743074237615
"1101",4.84911504284832,3,36,4.55,4.25693949173076,5.46378563514164
"1102",4.52674555153326,2,36,4.55,4.01672996623806,5.03999636714093
"1103",4.7615598921708,3,45,4.55,4.10732045496675,5.56020554134483
"1104",4.44501107310964,2,45,4.55,3.86365075432245,5.08994951903184
"1105",5.20826269847319,3,0,4.6,4.4223060802529,6.02342191858732
"1106",4.86363231798343,2,0,4.6,4.12489366302756,5.58877512063617
"1107",5.11455942770973,3,9,4.6,4.44033998973325,5.73160950576847
"1108",4.77612938612873,2,9,4.6,4.21111137457952,5.36867786279803
"1109",5.02254199797622,3,18,4.6,4.42316301485593,5.55546225620327
"1110",4.69020074332027,2,18,4.6,4.23009458043454,5.1903395537732
"1111",4.93218007884815,3,27,4.6,4.39566078914318,5.47592093078694
"1112",4.60581806609565,2,27,4.6,4.14534924482359,5.07001812404235
"1113",4.84344388558395,3,36,4.6,4.25385669320625,5.45624559865655
"1114",4.52295354056757,2,36,4.6,4.01380539414408,5.03357343872341
"1115",4.75630416930744,3,45,4.6,4.10349710450819,5.55110410823708
"1116",4.44157985325595,2,45,4.6,3.86524811035118,5.08640956120119
"1117",5.2008021192205,3,0,4.65,4.41637506152767,6.00544298407263
"1118",4.85827889771941,2,0,4.65,4.11997293047252,5.57975521800986
"1119",5.107569228841,3,9,4.65,4.43232339255339,5.72026652220288
"1120",4.77118629670886,2,9,4.65,4.20898930336151,5.36257277542905
"1121",5.01600769062013,3,18,4.65,4.41938023331622,5.54815529230401
"1122",4.68565497311991,2,18,4.65,4.22630805540191,5.18552469892211
"1123",4.92608754283486,3,27,4.65,4.39374839544237,5.46988576394549
"1124",4.60165693849934,2,27,4.65,4.13998744815428,5.06556218911313
"1125",4.83777936087509,3,36,4.65,4.25134061465706,5.44871598871134
"1126",4.5191647061328,2,36,4.65,4.0108829516902,5.02715869678343
"1127",4.75105424761501,3,45,4.65,4.09872338455395,5.54201767546635
"1128",4.43815128205027,2,45,4.65,3.86684613985045,5.08276865152247
"1129",5.19335222687936,3,0,4.7,4.41045204244149,5.98611649188646
"1130",4.85293136998728,2,0,4.7,4.11505808012238,5.57074987303684
"1131",5.10058858365543,3,9,4.7,4.42432129833546,5.70649380126212
"1132",4.76624832317491,2,9,4.7,4.20686832100514,5.35647463063899
"1133",5.00948188437218,3,18,4.7,4.41560069159816,5.54085800913267
"1134",4.68111360870681,2,18,4.7,4.22252492702757,5.17786115112914
"1135",4.92000253270151,3,27,4.7,4.39183684094068,5.46265480385868
"1136",4.5974995702749,2,27,4.7,4.13463258923898,5.06033668881297
"1137",4.83212146096481,3,36,4.7,4.24892006914724,5.44119679085061
"1138",4.51537904556798,2,36,4.7,4.00699385101436,5.02075213088539
"1139",4.74581012069028,3,45,4.7,4.09203732679379,5.53284169735672
"1140",4.43472535744802,2,45,4.7,3.86560477127032,5.07913037726398
"1141",5.18591300614129,3,0,4.75,4.40462319957751,5.96685221391273
"1142",4.8475897283011,2,0,4.75,4.1101491049352,5.56175906222161
"1143",5.09361747909574,3,9,4.75,4.41633368080309,5.69195784304585
"1144",4.76131546023214,2,9,4.75,4.20455710495662,5.35038342053282
"1145",5.00296456817246,3,18,4.75,4.411824386922,5.53357039372433
"1146",4.67657664581087,2,18,4.75,4.21874519225634,5.16969079020744
"1147",4.91392503915165,3,27,4.75,4.38666479368121,5.45352583071701
"1148",4.59334595802592,2,27,4.75,4.12928465909712,5.05028556626716
"1149",4.82647017810524,3,36,4.75,4.2465009034246,5.43368799063907
"1150",4.51159655621441,2,36,4.75,4.00380067945898,5.01435373060697
"1151",4.7405717821371,3,45,4.75,4.08554281298635,5.52360517443663
"1152",4.43130207740622,2,45,4.75,3.86403396502247,5.0754339985553
"1153",5.17848444171976,3,0,4.8,4.39891335837366,5.94764994982366
"1154",4.84225396618208,2,0,4.8,4.1052459978775,5.55278276210655
"1155",5.08665590212251,3,9,4.8,4.4083605137276,5.67987735108197
"1156",4.75638770259131,2,9,4.8,4.20221449754047,5.34429913722447
"1157",4.99645573097544,3,18,4.8,4.40805131651039,5.52300048303308
"1158",4.6720440801661,2,18,4.8,4.21496884803584,5.16717841119873
"1159",4.90785505290034,3,27,4.8,4.38137490476842,5.44432859617194
"1160",4.58919609835907,2,27,4.8,4.12394364875972,5.04817330229477
"1161",4.82082550455759,3,36,4.8,4.2440831167019,5.4261895736615
"1162",4.50781723541558,2,36,4.8,4.00098321816252,5.00796348553917
"1163",4.73533922556635,3,45,4.8,4.07907071728427,5.51438409599876
"1164",4.42788143988348,2,45,4.8,3.86281907569027,5.07142986344833
"1165",5.17106651835011,3,0,4.85,4.39322580034674,5.92850949993664
"1166",4.83692407715856,2,0,4.85,4.10034875192419,5.54576065028847
"1167",5.07970383971417,3,9,4.85,4.40040177092786,5.66782250225566
"1168",4.75146504496865,2,9,4.85,4.19987321022054,5.33819610437271
"1169",4.98995536174997,3,18,4.85,4.40428147758835,5.51196662228893
"1170",4.66751590751066,2,18,4.85,4.2111958913164,5.15882101380313
"1171",4.90179256467408,3,27,4.85,4.37738996858047,5.4351468739543
"1172",4.58504998788407,2,27,4.85,4.11860954926942,5.04606194574913
"1173",4.81518743259212,3,36,4.85,4.24166670819232,5.41870152552273
"1174",4.50404108051724,2,36,4.85,3.99832263256453,5.00158138528624
"1175",4.73011244459601,3,45,4.85,4.07260913459161,5.50772298809837
"1176",4.42446344283996,2,45,4.85,3.86296734389153,5.05860524442276
"1177",5.16365922078956,3,0,4.9,4.38754577297425,5.90943066521224
"1178",4.83160005476599,2,0,4.9,4.09549190265292,5.5381799322225
"1179",5.0727612788669,3,9,4.9,4.3941437418616,5.65579324212711
"1180",4.74654748208586,2,9,4.9,4.19753324223932,5.33208477272043
