OTU	Cluster	IndVal	Prob	Domain	Phylum	Class	Order	Family	Genus
Otu00048	2	0.878681449379412	0.001	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium
Otu00063	2	0.786928229587955	0.001	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	Lunatimonas
Otu00065	2	0.709040127422645	0.001	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified
Otu00066	2	0.473670246261067	0.004	Bacteria	Cyanobacteria	Cyanobacteria	Family_I	GpI	GpI_unclassified
Otu00070	2	0.588709644512771	0.001	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillales_incertae_sedis	Pseudohongiella
Otu00075	2	0.524139642321169	0.001	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacteriaceae_unclassified
Otu00080	2	0.557195326176255	0.001	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Verrucomicrobiaceae_unclassified
Otu00085	2	0.48899838747726	0.006	Bacteria	Cyanobacteria	Cyanobacteria	Family_I	GpI	GpI_unclassified
Otu00091	2	0.790731548151922	0.001	Bacteria	Cyanobacteria	Cyanobacteria	Cyanobacteria_unclassified	Cyanobacteria_unclassified	Cyanobacteria_unclassified
Otu00099	2	0.827681983429748	0.001	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Alcaligenaceae_unclassified
Otu00113	2	0.297538721404657	0.026	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriales_unclassified	Sphingobacteriales_unclassified
Otu00122	2	0.416099375119649	0.006	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
Otu00128	2	0.344350276524779	0.015	Bacteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	Luteolibacter
Otu00133	2	0.749583720973234	0.001	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	Belliella
Otu00148	2	0.926003518326957	0.001	Bacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified
Otu00150	2	0.565275642844158	0.002	Bacteria	Cyanobacteria	Cyanobacteria	Family_I	GpI	GpI_unclassified
Otu00158	2	0.651726952270405	0.003	Bacteria	Cyanobacteria	Cyanobacteria	Family_IV	GpIV	GpIV_unclassified
Otu00161	2	0.425933868170651	0.014	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	Cyclobacteriaceae_unclassified
Otu00170	2	0.312121200876396	0.039	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Chitinophagaceae_unclassified
Otu00179	2	0.535932383145563	0.001	Bacteria	Cyanobacteria	Cyanobacteria	Family_I	GpI	GpI_unclassified
Otu00182	2	0.30875444178242	0.048	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
Otu00192	2	0.614903224104734	0.001	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Planctomycetaceae_unclassified
Otu00196	2	0.422096553672189	0.011	Bacteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Rhodopirellula
Otu00200	2	0.480193743377574	0.011	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhodobiaceae	Anderseniella
Otu00212	2	0.354799474985737	0.003	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Alcaligenaceae_unclassified
Otu00213	2	0.5762277785067	0.001	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
Otu00214	2	0.631605142155566	0.001	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified
Otu00225	2	0.435101710242151	0.001	Bacteria	Proteobacteria	Betaproteobacteria	Methylophilales	Methylophilaceae	Methylophilaceae_unclassified
Otu00236	2	0.688020520491897	0.001	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Xanthomonadaceae_unclassified
Otu00257	2	0.541656317644953	0.001	Bacteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
